conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b4db1a85-2488-4dc9-bd53-3dcb3f9deac7,principes de fertilisation,released,knowledge,cross-sector," ","Étude de la culture, de la structure des sols, des questions climatiques et environnementales dans la production agronomique.",http://data.europa.eu/esco/isced-f/0811,culture et élevage
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b552832c-ad26-4901-b76c-232a53c74aba,coordonner la production d’électricité,released,skill/competence,sector-specific," ",Communiquer la demande courante de production d’électricité aux travailleurs et aux installations de production d’électricité afin de veiller à ce que la production d’électricité puisse être augmentée ou diminuée en conséquence.,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/a19c5139-1250-4a60-9c31-a3243cca06cc,diriger d’autres personnes | communiquer avec les collègues et les clients
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b55376e1-41c3-45f8-9b35-d3e7b1288a33,évaluer l’empreinte écologique des véhicules,released,skill/competence,sector-specific," ","Évaluer l’empreinte écologique des véhicules et utiliser différentes méthodes pour analyser les émissions de gaz à effet de serre, telles que les émissions de CO2.
	",http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,tester des systèmes ou des équipements électriques et mécaniques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b589ce7c-588f-4045-be2d-9332c2d2278d,ingénierie de surface,released,knowledge,cross-sector,ingénierie des surfaces,"La discipline technique qui étudie les moyens de lutter contre la détérioration environnementale, telle que la corrosion et la déformation des surfaces des matériaux, en modifiant les propriétés des surfaces et en les rendant résistantes à l’environnement dans lequel elles seront utilisées.",http://data.europa.eu/esco/isced-f/0712 | http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3,technologie de la protection de l’environnement | génie écologique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b71fc6e4-14eb-488b-9f26-a7c15fd6d6e8,réaliser une étude de faisabilité sur l’énergie géothermique,released,skill/competence,sector-specific," ","Évaluer et apprécier le potentiel d’un système d’énergie géothermique. Réaliser une étude normalisée pour déterminer les coûts et les limites, ainsi que les composants disponibles, et mener des recherches à l’appui du processus décisionnel. Étudier le meilleur type de système en combinaison avec le type de pompe à chaleur disponible.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,mener une étude de faisabilité | analyser des opérations commerciales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b7a26b32-c457-49aa-9a78-25ade10090e3,entretenir des éoliennes,released,skill/competence,sector-specific," ","Effectuer toutes les activités requises pour maintenir les éoliennes en état de fonctionnement. Lubrifier des éléments mobiles tels que les boîtes de vitesses et les paliers, vérifier les connexions à l’intérieur du système et résoudre tout problème majeur susceptible de survenir.
	",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"assurer la maintenance d’équipements électriques, électroniques et de précision"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b970e437-2f8b-42e3-ae49-6718a0cca44f,recyclage de l’eau,released,knowledge,cross-sector," ",Les principes régissant les processus de réutilisation de l’eau dans des systèmes complexes de circulation.,http://data.europa.eu/esco/isced-f/0732,construction et génie civil
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b9931096-a9b9-4db4-b210-6fcada68c2ff,coordonner l’expédition de déchets,released,skill/competence,occupation-specific," ","Organiser le transport de déchets dangereux ou non dangereux d’un client vers un centre de traitement, de stockage ou d’élimination des déchets, et veiller à ce que toutes les procédures soient conformes à la législation environnementale.",http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59 | http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4,planifier des opérations et des processus de production | adopter des stratégies de réduction de l’incidence négative de sa consommation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07,évaluer la consommation d’énergie de systèmes de ventilation,released,skill/competence,sector-specific," ","Calculer et évaluer la consommation d’énergie totale du système de ventilation en ce qui concerne la consommation d’électricité, la perte de chaleur du système et du bâtiment, sur une base annuelle, afin de sélectionner un concept adapté.
	",http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,effectuer des calculs
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595,homologation de type du véhicule,released,knowledge,sector-specific," ","Le processus visant à certifier qu’un véhicule ou ses systèmes et composants satisfont aux exigences fixées par les normes et réglementations environnementales, administratives et techniques applicables.
	",http://data.europa.eu/esco/isced-f/1041,services de transport
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7,gérer les flux de visiteurs dans des zones naturelles protégées,released,skill/competence,sector-specific," ","Orienter les flux de visiteurs dans des zones naturelles protégées, afin de réduire au minimum l’incidence à long terme des visiteurs et de garantir la préservation de la flore et de la faune locales, conformément à la réglementation environnementale.
   ",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,contrôler des activités opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bb859329-0cd8-45c0-a09f-48b6dcd9fc1a,protéger des arbres,released,skill/competence,sector-specific," ",Préserver les arbres en tenant compte de l’état de santé et des conditions du ou des arbre(s) et des plans de préservation et de conservation de la zone concernée. Cette tâche implique notamment de couper des arbres ou des branches sur les arbres en tenant compte des connaissances disponibles au sujet de la biologie de l’arbre.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/8df12fb1-7f41-4068-8d05-007e8fec8f33,se conformer aux lois et aux normes en matière de protection de l’environnement | assurer la conservation de forêts
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bbfb0e36-807c-492f-bed2-267224ba7bc7,mener des recherches sur la prévention du gaspillage alimentaire,released,skill/competence,cross-sector," ","Rechercher et évaluer des méthodes, des équipements et des coûts pour la réduction et la gestion des déchets alimentaires. Contrôler des données de mesure enregistrées et déterminer les domaines d’amélioration en ce qui concerne la prévention du gaspillage alimentaire.
	",http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,réaliser des études universitaires ou de marché
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bc97c755-2174-4d02-adaf-21b8b1863742,aspects environnementaux du transport par voie fluviale,released,knowledge,sector-specific," ",Examiner les aspects écologiques de l’exploitation des navires afin d’utiliser les navires de manière efficace et respectueuse de l’environnement. Comprendre les aspects environnementaux lorsqu’il s’agit de naviguer sur les voies navigables intérieures.,http://data.europa.eu/esco/isced-f/0521,sciences environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bce60ecd-ceee-4dbd-b619-70c9789ec634,tester l’étanchéité et la pression des circuits frigorifiques,released,skill/competence,occupation-specific," ","Effectuer des tests de pression du système sur les équipements de réfrigération, de climatisation ou de pompe à chaleur à l’aide de gaz sous pression et de pompes à vide pour vérifier l’étanchéité du circuit de réfrigération et de ses pièces.
	",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installer et réparer des équipements électriques, électroniques et de précision"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01,coordonner des actions de gestion de l’environnement,released,skill/competence,cross-sector," ","Organiser et intégrer toutes les actions de gestion de l’environnement de l’entreprise, y compris la lutte contre la pollution, le recyclage, la gestion des déchets, la santé environnementale, la conservation et les énergies renouvelables.",http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adopter des stratégies de réduction de l’incidence négative de sa consommation | se conformer aux lois et aux normes en matière de protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/be973dc1-6aa9-4aed-954c-644affe78639,appliquer des bandes isolantes,released,skill/competence,cross-sector," ",Appliquer des bandes isolantes qui empêchent les échanges d’air entre les espaces extérieurs et intérieurs.,http://data.europa.eu/esco/skill/0edd863d-b02d-4714-a1a2-835d6dd23c55,installer des matériaux d’isolation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bed97655-cb0c-4f05-bfd7-9a79d058619d,projets de conservation de la faune et la flore sauvages,released,knowledge,sector-specific," ","Les projets de conservation de la faune et de la flore sauvages, qui visent à protéger et à préserver les écosystèmes et les habitats d’un large éventail d’animaux menacés par l’urbanisation.",http://data.europa.eu/esco/isced-f/0522,environnements naturels et faune et flore
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/bf9a2403-850d-4dd3-b266-edaabebc8ab0,évaluer la conception intégrée de bâtiments,released,skill/competence,sector-specific," ","Utiliser des objectifs et cibles comme moyens pour mesurer le niveau de réalisation des propositions de conception. Appliquer, combiner et évaluer des méthodes avancées d’analyse de l’interaction entre les systèmes énergétiques, les concepts architecturaux, la conception de bâtiments, l’utilisation de bâtiments, le climat extérieur et les systèmes HVAC.
	",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,analyser et évaluer des informations et des données
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0133edf-845a-47bf-968b-bd4a5bd03bbf,utiliser des équipements de chauffage pour l’aquaculture,released,skill/competence,sector-specific," ","Utiliser des équipements de chauffage et de pompage d’eau, en fonction des besoins, tels que des appareils de chauffage électriques, des échangeurs de chaleur, des pompes à chaleur et des pompes solaires.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,exploiter des équipements de production ou de distribution d’énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c0ccbd15-36f3-4515-ae0b-b4062d225ee2,respecter la réglementation sur les substances interdites,released,skill/competence,sector-specific," ","Respecter la réglementation interdisant les métaux lourds dans le métal d’apport de brasage tendre, les retardateurs de flamme dans les matières plastiques et les plastifiants à base de phtalates dans les matières plastiques et les isolants pour faisceaux de câblage, en application des directives de l’UE LdSD/DEEE et de la législation chinoise relative à la limitation de l’utilisation de certaines substances dangereuses dans les équipements électriques et électroniques.",http://data.europa.eu/esco/skill/35dc2a23-cdc3-4291-930f-927ba2911949,assurer le respect de la législation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c1de3963-05eb-4e45-8496-58156a345fb1,déplacer la consommation d’énergie,released,skill/competence,sector-specific," ","Permettre l’arrêt temporaire des systèmes de production d’électricité en déplaçant la consommation d’énergie. L’objectif est de limiter les pannes d’électricité pour les clients, pendant qu’un certain problème est identifié et traité.",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,exploiter des équipements de production ou de distribution d’énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c1e0de6d-ec3b-4323-92d4-d1c62df2064a,législation sur les plateformes pétrolières,released,knowledge,sector-specific,législation sur les plates-formes pétrolières,Les règles gouvernementales et environnementales relatives aux plateformes pétrolières.,http://data.europa.eu/esco/isced-f/0421,droit
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057,sélectionner les technologies durables en matière de conception,released,skill/competence,sector-specific," ","Élaborer une conception holistique, qui comprend des mesures passives complétées par des technologies actives d’une manière raisonnable.
	",http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521 | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c,donner des conseils sur les matériaux de construction | prodiguer des conseils concernant des produits et services
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c291df22-0d6b-4cea-8feb-11c350a33081,vérifier des niveaux de radiations,released,skill/competence,cross-sector," ","Utiliser des équipements et des techniques de mesure et de test pour identifier les niveaux de radiations ou de substances radioactives afin de maîtriser l’exposition et de réduire au minimum les risques pour la santé, la sécurité et l’environnement.",http://data.europa.eu/esco/skill/d2d9051a-10e1-41c5-9cfb-bbdc58016176 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,respecter les consignes de sécurité dans les pratiques de travail | surveiller les conditions environnementales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c29fed5c-f03b-4389-b110-29b6db00cd01,éliminer des déchets non alimentaires dans l’industrie alimentaire,released,skill/competence,sector-specific," ",Éliminer des déchets non alimentaires au sein de l’industrie alimentaire en appliquant des procédures d’élimination acceptées d’un point de vue environnemental.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,éliminer des déchets ou débris non dangereux
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3108ed8-de97-41fc-9ff7-8c028e662734,biotechnologie en aquaculture,released,knowledge,cross-sector," ",Les biotechnologies et les réactions en chaîne par polymérase pour les études menées dans le cadre de méthodes de production aquacoles durables.,http://data.europa.eu/esco/skill/61bef658-d7f9-4759-b1b0-0f9cb3bc581a | http://data.europa.eu/esco/isced-f/0831,biotechnologie | halieutique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c345ad5f-6b37-4861-98b2-769d819309a0,biologie animale,released,knowledge,cross-sector,zoobiologie,"La structure, l’évolution et la classification des animaux et leur interaction avec leurs écosystèmes.",http://data.europa.eu/esco/isced-f/0511 | http://data.europa.eu/esco/skill/9433da85-70fa-4a25-8f96-71fa59dd1989,biologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c36dc79e-3414-4283-a85d-f664a523837f,sensibiliser le public à la faune sauvage,released,skill/competence,cross-sector," ",Parler avec des groupes d’adultes et d’enfants pour leur apprendre à profiter de la forêt sans y faire de dégâts ni se faire de mal à eux-mêmes. Intervenir sur demande dans des écoles ou auprès de groupes de jeunes spécifiques. Élaborer et enseigner des programmes liés à la conservation de la nature.,http://data.europa.eu/esco/skill/335be43a-3267-400e-b5cb-c9e234dc7544,enseigner des matières universitaires ou professionnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c3bb5700-a94d-407a-8cd0-147727378f25,implications de la pollution urbaine,released,knowledge,sector-specific," ","Collecte de polluants créés par les villes et ses effets sur l’air, l’eau et le sol dans l’ensemble de l’environnement. 
 
 
 ",http://data.europa.eu/esco/isced-f/0712,technologie de la protection de l’environnement
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c49eb4a4-7b5f-44e6-b346-7153879ac86b,systèmes de chauffage industriel,released,knowledge,cross-sector," ","Les systèmes de chauffage fonctionnant au gaz, au bois, à l’huile, à la biomasse, à l’énergie solaire et à d’autres sources d’énergie renouvelables et leurs principes d’économie d’énergie, applicables spécifiquement aux bâtiments et installations industriels.",http://data.europa.eu/esco/isced-f/0713,électricité et énergie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4b03a17-a93e-4a8e-9846-4c4d469d4001,agroécologie,released,knowledge,sector-specific," ","L’étude des concepts et principes écologiques et agronomiques et leur application aux systèmes de production agricoles.
   ",http://data.europa.eu/esco/isced-f/0811 | http://data.europa.eu/esco/skill/a8429098-ddac-481b-91e7-688d021c092e,culture et élevage | écologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586,protéger l’environnement des effets de technologies numériques,released,skill/competence,cross-sector," ",Avoir conscience de l’incidence environnementale des technologies numériques et de leur utilisation.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2,se conformer aux lois et aux normes en matière de protection de l’environnement | évaluer l’incidence environnementale du comportement personnel | sécurité des TIC
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4e9f0d0-bbdd-42d7-83a5-2c131f6d67c2,élaborer une politique énergétique,released,skill/competence,sector-specific," ",Élaborer et tenir à jour la stratégie de l’organisation en ce qui concerne sa performance énergétique.,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,élaborer des politiques et de la législation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4f97536-866b-4a4f-b91d-da07809ef2d8,mener une étude de faisabilité sur l’hydrogène,released,skill/competence,sector-specific," ","Évaluer et apprécier l’utilisation de l’hydrogène en tant que combustible de substitution. Comparer les coûts, les technologies et les sources disponibles pour produire, transporter et stocker l’hydrogène. Tenir compte de l’incidence environnementale pour soutenir le processus décisionnel.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,analyser des opérations commerciales | mener une étude de faisabilité
